route_id,service_id,block_id,trip_id,trip_sequence,trip_type,trip_headsign,direction_id,pattern_id,shape_id,pattern_count,direction_code,pattern_code,pattern_rank,hierarchy
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348761,xaa2063700,22,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348762,xaa2063552,1,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,5454,1,200,14,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348762,xaa2063555,2,0,Aberdeen via Bestwick to Downtown,0,100,8-7-57,5625,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348762,xaa2063562,3,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,3318,1,201,17,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348762,xaa2063567,4,0,Aberdeen via Battle to Downtown,0,101,8-7-58,3318,0,101,16,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348762,xaa2063631,5,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348762,xaa2063677,6,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2063758,1,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2064165,2,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,5454,1,200,14,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2064166,3,0,Aberdeen via Bestwick to Downtown,0,100,8-7-57,5625,0,100,12,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2064162,4,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2064161,5,0,Gleneagles to TRU,0,140,8-9-50,162,0,140,49,3
4-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2064142,6,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,6314,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2064159,7,0,Pacific Way to TRU,0,100,8-4-50,6314,0,100,8,1
4-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2064146,8,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,6314,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2064156,9,0,Pacific Way to TRU,0,100,8-4-50,6314,0,100,8,1
4-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2064144,10,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,6314,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2064155,11,0,Pacific Way to TRU,0,100,8-4-50,6314,0,100,8,1
4-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2064143,12,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,6314,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2064154,13,0,Pacific Way to TRU,0,100,8-4-50,6314,0,100,8,1
6-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2064183,14,0,City Loop Downtown,1,100,8-6-36,3139,0,100,20,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2063442,15,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2063497,16,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2063447,17,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2063502,18,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2063452,19,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2063507,20,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
2-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2063817,21,0,Parkcrest to Brocklehurst,1,200,8-2-35,5886,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2063850,22,0,Parkcrest to Downtown,0,100,8-2-36,6591,0,100,7,1
2-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2063819,23,0,Parkcrest to Brocklehurst,1,200,8-2-35,5886,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2063852,24,0,Parkcrest to Downtown,0,100,8-2-36,6591,0,100,7,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2063468,25,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348763,xaa2063523,26,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348764,xaa2063592,1,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,3318,1,201,17,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348764,xaa2063603,2,0,Aberdeen via Battle to Downtown,0,101,8-7-58,3318,0,101,16,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348764,xaa2063737,3,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348764,xaa2063784,4,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348764,xaa2063741,5,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063669,1,0,Westsyde to Harrington,1,220,8-3-41,780,1,220,31,2
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063667,2,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063711,3,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063756,4,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063717,5,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063763,6,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063633,7,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063679,8,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063722,9,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063769,10,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063637,11,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063683,12,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063726,13,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063773,14,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063641,15,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063687,16,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
6-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063867,17,0,City Loop Downtown,1,100,8-6-36,3139,0,100,20,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2064198,18,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,3318,1,201,17,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2064201,19,0,Aberdeen via Battle to Downtown,0,101,8-7-58,3318,0,101,16,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063735,20,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063782,21,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063462,22,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063519,23,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
17-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063965,24,0,Dallas to Wildlife Park,1,200,8-17-91,1337,1,200,28,1
17-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348765,xaa2063982,25,0,Dallas to Downtown,0,100,8-17-93,1504,0,100,27,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063671,1,0,Westsyde to Harrington,1,220,8-3-41,780,1,220,31,2
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063668,2,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063630,3,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063674,4,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063718,5,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063765,6,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063634,7,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063680,8,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063723,9,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063770,10,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063638,11,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063684,12,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063727,13,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063800,14,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063642,15,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063688,16,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063730,17,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063777,18,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063646,19,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063694,20,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
16-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063932,21,0,Juniper Ridge,1,200,8-16-29,3105,1,200,21,1
16-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063954,22,0,Juniper Ridge to Downtown,0,100,8-16-30,3276,0,100,18,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063595,23,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,5454,1,200,14,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348766,xaa2063606,24,0,Aberdeen via Bestwick to Downtown,0,100,8-7-57,5625,0,100,12,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063672,1,0,Westsyde to Harrington,1,220,8-3-41,780,1,220,31,2
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063665,2,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063563,3,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,5454,1,200,14,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063569,4,0,Aberdeen via Bestwick to Downtown,0,100,8-7-57,5625,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063565,5,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,3318,1,201,17,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063571,6,0,Aberdeen via Battle to Downtown,0,101,8-7-58,3318,0,101,16,1
2-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063805,7,0,Parkcrest to Brocklehurst,1,200,8-2-35,5886,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063838,8,0,Parkcrest to Downtown,0,100,8-2-36,6591,0,100,7,1
2-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063807,9,0,Parkcrest to Brocklehurst,1,200,8-2-35,5886,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063840,10,0,Parkcrest to Downtown,0,100,8-2-36,6591,0,100,7,1
2-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063809,11,0,Parkcrest to Brocklehurst,1,200,8-2-35,5886,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063842,12,0,Parkcrest to Downtown,0,100,8-2-36,6591,0,100,7,1
2-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063811,13,0,Parkcrest to Brocklehurst,1,200,8-2-35,5886,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063844,14,0,Parkcrest to Downtown,0,100,8-2-36,6591,0,100,7,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063448,15,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063504,16,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
6-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063868,17,0,City Loop Downtown,1,140,8-6-37,180,0,140,42,3
16-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063931,18,0,Juniper Ridge,1,200,8-16-29,3105,1,200,21,1
16-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063952,19,0,Juniper Ridge to Downtown,0,100,8-16-30,3276,0,100,18,1
6-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2064180,20,0,City Loop Downtown,1,100,8-6-36,3139,0,100,20,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063599,21,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,5454,1,200,14,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063610,22,0,Aberdeen via Bestwick to Downtown,0,100,8-7-57,5625,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063612,23,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,5454,1,200,14,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063613,24,0,Aberdeen via Bestwick to Downtown,0,100,8-7-57,5625,0,100,12,1
5-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2064193,25,0,Pineview to Lodgepole,1,100,8-5-42,6008,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2064192,26,0,Pineview to TRU,0,201,8-5-43,2976,1,201,23,1
4-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2064190,27,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,6314,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2064191,28,0,Pacific Way to TRU,0,100,8-4-50,6314,0,100,8,1
10-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2064196,29,0,TRU Express To North Shore,1,100,8-10-26,5508,0,100,13,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063534,30,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063546,31,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063663,32,0,Westsyde to Harrington,1,200,8-3-39,8096,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348767,xaa2063709,33,0,Westsyde to North Shore Ex.,0,120,8-3-42,451,0,120,34,2
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348768,xaa2063670,1,0,Westsyde to Harrington,1,220,8-3-41,780,1,220,31,2
3-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348768,xaa2063673,2,0,Westsyde to Downtown,0,100,8-3-40,8464,0,100,5,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348768,xaa2063421,3,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348768,xaa2063477,4,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348768,xaa2063554,5,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,5454,1,200,14,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348768,xaa2063560,6,0,Aberdeen via Bestwick to Downtown,0,100,8-7-57,5625,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348768,xaa2063580,7,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,3318,1,201,17,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348768,xaa2063587,8,0,Aberdeen via Battle to Downtown,0,101,8-7-58,3318,0,101,16,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348769,xaa2063713,1,0,Tranquille to Brocklehurst,1,240,8-1-53,171,1,240,48,3
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348769,xaa2063757,2,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348769,xaa2063753,3,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348769,xaa2063761,4,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348769,xaa2063716,5,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348769,xaa2063764,6,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063754,1,0,Tranquille to Downtown,0,141,8-1-54,162,0,141,54,3
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063561,2,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,3318,1,201,17,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063566,3,0,Aberdeen via Battle to Downtown,0,101,8-7-58,3318,0,101,16,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063551,4,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,5454,1,200,14,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063558,5,0,Aberdeen via Bestwick to Downtown,0,100,8-7-57,5625,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063553,6,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,5454,1,200,14,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063556,7,0,Aberdeen via Bestwick to Downtown,0,100,8-7-57,5625,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063572,8,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,5454,1,200,14,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063588,9,0,Aberdeen via Bestwick to Downtown,0,100,8-7-57,5625,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063573,10,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,5454,1,200,14,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063589,11,0,Aberdeen via Bestwick to Downtown,0,100,8-7-57,5625,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063574,12,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,3318,1,201,17,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063590,13,0,Aberdeen via Battle to Downtown,0,101,8-7-58,3318,0,101,16,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063575,14,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,5454,1,200,14,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063583,15,0,Aberdeen via Bestwick to Downtown,0,100,8-7-57,5625,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063576,16,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,5454,1,200,14,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063577,17,0,Aberdeen via Bestwick to Downtown,0,100,8-7-57,5625,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063596,18,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,5454,1,200,14,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063607,19,0,Aberdeen via Bestwick to Downtown,0,100,8-7-57,5625,0,100,12,1
2-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063818,20,0,Parkcrest to Brocklehurst,1,200,8-2-35,5886,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063851,21,0,Parkcrest to Downtown,0,100,8-2-36,6591,0,100,7,1
2-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063820,22,0,Parkcrest to Brocklehurst,1,200,8-2-35,5886,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063853,23,0,Parkcrest to Downtown,0,100,8-2-36,6591,0,100,7,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063469,24,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348770,xaa2063525,25,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
2-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348771,xaa2063828,1,0,Parkcrest to Downtown,0,100,8-2-36,6591,0,100,7,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348771,xaa2063529,2,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348771,xaa2063531,3,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348771,xaa2063419,4,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348771,xaa2063475,5,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348771,xaa2063424,6,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348771,xaa2063479,7,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
2-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348772,xaa2063830,1,0,Parkcrest to Downtown,0,100,8-2-36,6591,0,100,7,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348772,xaa2063715,2,0,Tranquille to Brocklehurst,1,200,8-1-52,9817,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348772,xaa2063762,3,0,Tranquille to Downtown,0,100,8-1-50,9911,0,100,3,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348772,xaa2063425,4,0,Gleaneagles to Summit,1,200,8-9-47,13061,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348772,xaa2063480,5,0,Gleneagles to Downtown,0,100,8-9-48,13406,0,100,1,1
6-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348772,xaa2063864,6,0,City Loop Downtown,1,100,8-6-36,3139,0,100,20,1
16-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348772,xaa2063926,7,0,Juniper Ridge,1,200,8-16-29,3105,1,200,21,1
16-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348772,xaa2063936,8,0,Juniper Ridge to Downtown,0,100,8-16-30,3276,0,100,18,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348772,xaa2063581,9,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,5454,1,200,14,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348772,xaa2063568,10,0,Aberdeen via Bestwick to Downtown,0,100,8-7-57,5625,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Weekday-06,348772,xaa2063584,11,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,5454,1,200,14,1
